% Column 0: Length, m
% Column 1: |B|, Tesla
2.65430287e-002	2.12615228e-001	
2.66204136e-002	2.18613293e-001	
2.66977985e-002	2.24667886e-001	
2.67751835e-002	2.30774561e-001	
2.68525684e-002	2.36929288e-001	
2.69299533e-002	2.43128420e-001	
2.70073382e-002	2.45800969e-001	
2.70847231e-002	2.48847265e-001	
2.71621081e-002	2.54405058e-001	
2.72394930e-002	2.60163149e-001	
2.73168779e-002	2.66108537e-001	
2.73942628e-002	2.72228952e-001	
2.74716478e-002	2.78512853e-001	
2.75490327e-002	2.84941514e-001	
2.76264176e-002	2.90140494e-001	
2.77038025e-002	2.95239389e-001	
2.77811875e-002	2.98652284e-001	
2.78585724e-002	3.02684274e-001	
2.79359573e-002	3.07310992e-001	
2.80133422e-002	3.12506023e-001	
2.80907272e-002	3.16957550e-001	
2.81681121e-002	3.17405329e-001	
2.82454970e-002	3.17956311e-001	
2.83228819e-002	3.18609959e-001	
2.84002668e-002	3.15988449e-001	
2.84776518e-002	3.13624611e-001	
2.85550367e-002	3.11772394e-001	
2.86324216e-002	3.10440957e-001	
2.87098065e-002	3.09637018e-001	
2.87871915e-002	3.09364690e-001	
2.88645764e-002	3.09625375e-001	
2.89419613e-002	3.06881827e-001	
2.90193462e-002	3.01282125e-001	
2.90967312e-002	2.95882808e-001	
2.91741161e-002	2.90695042e-001	
2.92515010e-002	2.85730350e-001	
2.93288859e-002	2.81000557e-001	
2.94062708e-002	2.76517716e-001	
2.94836558e-002	2.73172802e-001	
2.95610407e-002	2.72977024e-001	
2.96384256e-002	2.70784126e-001	
2.97158105e-002	2.67471621e-001	
2.97931955e-002	2.64303661e-001	
2.98705804e-002	2.61285502e-001	
2.99479653e-002	2.58422392e-001	
3.00253502e-002	2.55719541e-001	
3.01027352e-002	2.53182080e-001	
3.01801201e-002	2.50815030e-001	
3.02575050e-002	2.48623257e-001	
3.03348899e-002	2.46475782e-001	
3.04122748e-002	2.44305879e-001	
